"Region","Method","Year","Month","Value"
"Port_Alvin","Jadelle",2016,"January",3181
"Port_Alvin","Jadelle",2016,"February",3342
"Port_Alvin","Jadelle",2016,"March",3076
"Port_Alvin","Jadelle",2016,"April",3175
"Port_Alvin","Jadelle",2016,"May",3083
"Port_Alvin","Jadelle",2016,"June",3293
"Port_Alvin","Jadelle",2016,"July",3026
"Port_Alvin","Jadelle",2016,"August",3178
"Port_Alvin","Jadelle",2016,"September",3285
"Port_Alvin","Jadelle",2016,"October",3191
"Port_Alvin","Jadelle",2016,"November",3188
"Port_Alvin","Jadelle",2016,"December",3193
"Port_Alvin","LAM",2016,"January",0
"Port_Alvin","LAM",2016,"February",0
"Port_Alvin","LAM",2016,"March",0
"Port_Alvin","LAM",2016,"April",0
"Port_Alvin","LAM",2016,"May",0
"Port_Alvin","LAM",2016,"June",0
"Port_Alvin","LAM",2016,"July",0
"Port_Alvin","LAM",2016,"August",0
"Port_Alvin","LAM",2016,"September",0
"Port_Alvin","LAM",2016,"October",0
"Port_Alvin","LAM",2016,"November",0
"Port_Alvin","LAM",2016,"December",0
"Port_Alvin","LNG-IUS",2016,"January",0
"Port_Alvin","LNG-IUS",2016,"February",0
"Port_Alvin","LNG-IUS",2016,"March",0
"Port_Alvin","LNG-IUS",2016,"April",0
"Port_Alvin","LNG-IUS",2016,"May",0
"Port_Alvin","LNG-IUS",2016,"June",0
"Port_Alvin","LNG-IUS",2016,"July",0
"Port_Alvin","LNG-IUS",2016,"August",0
"Port_Alvin","LNG-IUS",2016,"September",0
"Port_Alvin","LNG-IUS",2016,"October",0
"Port_Alvin","LNG-IUS",2016,"November",0
"Port_Alvin","LNG-IUS",2016,"December",0
"Port_Alvin","Lunelle",2016,"January",0
"Port_Alvin","Lunelle",2016,"February",0
"Port_Alvin","Lunelle",2016,"March",0
"Port_Alvin","Lunelle",2016,"April",0
"Port_Alvin","Lunelle",2016,"May",0
"Port_Alvin","Lunelle",2016,"June",0
"Port_Alvin","Lunelle",2016,"July",0
"Port_Alvin","Lunelle",2016,"August",0
"Port_Alvin","Lunelle",2016,"September",0
"Port_Alvin","Lunelle",2016,"October",0
"Port_Alvin","Lunelle",2016,"November",0
"Port_Alvin","Lunelle",2016,"December",0
"Port_Alvin","Male Condom",2016,"January",2354509
"Port_Alvin","Male Condom",2016,"February",2235131
"Port_Alvin","Male Condom",2016,"March",2349329
"Port_Alvin","Male Condom",2016,"April",2183713
"Port_Alvin","Male Condom",2016,"May",2178532
"Port_Alvin","Male Condom",2016,"June",2297911
"Port_Alvin","Male Condom",2016,"July",2314538
"Port_Alvin","Male Condom",2016,"August",2273892
"Port_Alvin","Male Condom",2016,"September",2259150
"Port_Alvin","Male Condom",2016,"October",2218504
"Port_Alvin","Male Condom",2016,"November",2308337
"Port_Alvin","Male Condom",2016,"December",2224705
"Port_Alvin","Noristerat (NET-En)",2016,"January",0
"Port_Alvin","Noristerat (NET-En)",2016,"February",0
"Port_Alvin","Noristerat (NET-En)",2016,"March",0
"Port_Alvin","Noristerat (NET-En)",2016,"April",0
"Port_Alvin","Noristerat (NET-En)",2016,"May",0
"Port_Alvin","Noristerat (NET-En)",2016,"June",0
"Port_Alvin","Noristerat (NET-En)",2016,"July",0
"Port_Alvin","Noristerat (NET-En)",2016,"August",0
"Port_Alvin","Noristerat (NET-En)",2016,"September",0
"Port_Alvin","Noristerat (NET-En)",2016,"October",0
"Port_Alvin","Noristerat (NET-En)",2016,"November",0
"Port_Alvin","Noristerat (NET-En)",2016,"December",0
"Port_Alvin","Other Injectable",2016,"January",0
"Port_Alvin","Other Injectable",2016,"February",0
"Port_Alvin","Other Injectable",2016,"March",0
"Port_Alvin","Other Injectable",2016,"April",0
"Port_Alvin","Other Injectable",2016,"May",0
"Port_Alvin","Other Injectable",2016,"June",0
"Port_Alvin","Other Injectable",2016,"July",0
"Port_Alvin","Other Injectable",2016,"August",0
"Port_Alvin","Other Injectable",2016,"September",0
"Port_Alvin","Other Injectable",2016,"October",0
"Port_Alvin","Other Injectable",2016,"November",0
"Port_Alvin","Other Injectable",2016,"December",0
"Port_Alvin","Other OC Pill",2016,"January",0
"Port_Alvin","Other OC Pill",2016,"February",0
"Port_Alvin","Other OC Pill",2016,"March",0
"Port_Alvin","Other OC Pill",2016,"April",0
"Port_Alvin","Other OC Pill",2016,"May",0
"Port_Alvin","Other OC Pill",2016,"June",0
"Port_Alvin","Other OC Pill",2016,"July",0
"Port_Alvin","Other OC Pill",2016,"August",0
"Port_Alvin","Other OC Pill",2016,"September",0
"Port_Alvin","Other OC Pill",2016,"October",0
"Port_Alvin","Other OC Pill",2016,"November",0
"Port_Alvin","Other OC Pill",2016,"December",0
"Port_Alvin","Progestin only (POP)",2016,"January",127119
"Port_Alvin","Progestin only (POP)",2016,"February",133233
"Port_Alvin","Progestin only (POP)",2016,"March",136254
"Port_Alvin","Progestin only (POP)",2016,"April",129040
"Port_Alvin","Progestin only (POP)",2016,"May",136021
"Port_Alvin","Progestin only (POP)",2016,"June",135773
"Port_Alvin","Progestin only (POP)",2016,"July",126638
"Port_Alvin","Progestin only (POP)",2016,"August",132842
"Port_Alvin","Progestin only (POP)",2016,"September",133852
"Port_Alvin","Progestin only (POP)",2016,"October",130050
"Port_Alvin","Progestin only (POP)",2016,"November",129659
"Port_Alvin","Progestin only (POP)",2016,"December",126871
"Port_Alvin","Sayana Press",2016,"January",0
"Port_Alvin","Sayana Press",2016,"February",0
"Port_Alvin","Sayana Press",2016,"March",0
"Port_Alvin","Sayana Press",2016,"April",0
"Port_Alvin","Sayana Press",2016,"May",0
"Port_Alvin","Sayana Press",2016,"June",0
"Port_Alvin","Sayana Press",2016,"July",0
"Port_Alvin","Sayana Press",2016,"August",0
"Port_Alvin","Sayana Press",2016,"September",0
"Port_Alvin","Sayana Press",2016,"October",0
"Port_Alvin","Sayana Press",2016,"November",0
"Port_Alvin","Sayana Press",2016,"December",0
"Port_Alvin","SDM (Standard Days)",2016,"January",0
"Port_Alvin","SDM (Standard Days)",2016,"February",0
"Port_Alvin","SDM (Standard Days)",2016,"March",0
"Port_Alvin","SDM (Standard Days)",2016,"April",0
"Port_Alvin","SDM (Standard Days)",2016,"May",0
"Port_Alvin","SDM (Standard Days)",2016,"June",0
"Port_Alvin","SDM (Standard Days)",2016,"July",0
"Port_Alvin","SDM (Standard Days)",2016,"August",0
"Port_Alvin","SDM (Standard Days)",2016,"September",0
"Port_Alvin","SDM (Standard Days)",2016,"October",0
"Port_Alvin","SDM (Standard Days)",2016,"November",0
"Port_Alvin","SDM (Standard Days)",2016,"December",0
"Port_Alvin","Sino-Implant",2016,"January",0
"Port_Alvin","Sino-Implant",2016,"February",0
"Port_Alvin","Sino-Implant",2016,"March",0
"Port_Alvin","Sino-Implant",2016,"April",0
"Port_Alvin","Sino-Implant",2016,"May",0
"Port_Alvin","Sino-Implant",2016,"June",0
"Port_Alvin","Sino-Implant",2016,"July",0
"Port_Alvin","Sino-Implant",2016,"August",0
"Port_Alvin","Sino-Implant",2016,"September",0
"Port_Alvin","Sino-Implant",2016,"October",0
"Port_Alvin","Sino-Implant",2016,"November",0
"Port_Alvin","Sino-Implant",2016,"December",0
"Port_Alvin","Spermicides",2016,"January",0
"Port_Alvin","Spermicides",2016,"February",0
"Port_Alvin","Spermicides",2016,"March",0
"Port_Alvin","Spermicides",2016,"April",0
"Port_Alvin","Spermicides",2016,"May",0
"Port_Alvin","Spermicides",2016,"June",0
"Port_Alvin","Spermicides",2016,"July",0
"Port_Alvin","Spermicides",2016,"August",0
"Port_Alvin","Spermicides",2016,"September",0
"Port_Alvin","Spermicides",2016,"October",0
"Port_Alvin","Spermicides",2016,"November",0
"Port_Alvin","Spermicides",2016,"December",0
"Port_Alvin","Tubal Ligation (F)",2016,"January",0
"Port_Alvin","Tubal Ligation (F)",2016,"February",0
"Port_Alvin","Tubal Ligation (F)",2016,"March",0
"Port_Alvin","Tubal Ligation (F)",2016,"April",0
"Port_Alvin","Tubal Ligation (F)",2016,"May",0
"Port_Alvin","Tubal Ligation (F)",2016,"June",0
"Port_Alvin","Tubal Ligation (F)",2016,"July",0
"Port_Alvin","Tubal Ligation (F)",2016,"August",0
"Port_Alvin","Tubal Ligation (F)",2016,"September",0
"Port_Alvin","Tubal Ligation (F)",2016,"October",0
"Port_Alvin","Tubal Ligation (F)",2016,"November",0
"Port_Alvin","Tubal Ligation (F)",2016,"December",0
"Port_Alvin","Vaginal barrier",2016,"January",0
"Port_Alvin","Vaginal barrier",2016,"February",0
"Port_Alvin","Vaginal barrier",2016,"March",0
"Port_Alvin","Vaginal barrier",2016,"April",0
"Port_Alvin","Vaginal barrier",2016,"May",0
"Port_Alvin","Vaginal barrier",2016,"June",0
"Port_Alvin","Vaginal barrier",2016,"July",0
"Port_Alvin","Vaginal barrier",2016,"August",0
"Port_Alvin","Vaginal barrier",2016,"September",0
"Port_Alvin","Vaginal barrier",2016,"October",0
"Port_Alvin","Vaginal barrier",2016,"November",0
"Port_Alvin","Vaginal barrier",2016,"December",0
"Port_Alvin","Vasectomy (M)",2016,"January",0
"Port_Alvin","Vasectomy (M)",2016,"February",0
"Port_Alvin","Vasectomy (M)",2016,"March",0
"Port_Alvin","Vasectomy (M)",2016,"April",0
"Port_Alvin","Vasectomy (M)",2016,"May",0
"Port_Alvin","Vasectomy (M)",2016,"June",0
"Port_Alvin","Vasectomy (M)",2016,"July",0
"Port_Alvin","Vasectomy (M)",2016,"August",0
"Port_Alvin","Vasectomy (M)",2016,"September",0
"Port_Alvin","Vasectomy (M)",2016,"October",0
"Port_Alvin","Vasectomy (M)",2016,"November",0
"Port_Alvin","Vasectomy (M)",2016,"December",0
"Port_Alvin","Combined Oral (COC)",2017,"January",304965
"Port_Alvin","Combined Oral (COC)",2017,"February",304641
"Port_Alvin","Combined Oral (COC)",2017,"March",310350
"Port_Alvin","Combined Oral (COC)",2017,"April",292182
"Port_Alvin","Combined Oral (COC)",2017,"May",310970
"Port_Alvin","Combined Oral (COC)",2017,"June",307381
"Port_Alvin","Combined Oral (COC)",2017,"July",301053
"Port_Alvin","Combined Oral (COC)",2017,"August",319841
"Port_Alvin","Combined Oral (COC)",2017,"September",301672
"Port_Alvin","Combined Oral (COC)",2017,"October",308496
"Port_Alvin","Combined Oral (COC)",2017,"November",303527
"Port_Alvin","Combined Oral (COC)",2017,"December",307058
"Port_Alvin","Copper- T 380-A IUD",2017,"January",1378
"Port_Alvin","Copper- T 380-A IUD",2017,"February",1349
"Port_Alvin","Copper- T 380-A IUD",2017,"March",1396
"Port_Alvin","Copper- T 380-A IUD",2017,"April",1434
"Port_Alvin","Copper- T 380-A IUD",2017,"May",1392
"Port_Alvin","Copper- T 380-A IUD",2017,"June",1349
"Port_Alvin","Copper- T 380-A IUD",2017,"July",1373
"Port_Alvin","Copper- T 380-A IUD",2017,"August",1368
"Port_Alvin","Copper- T 380-A IUD",2017,"September",1307
"Port_Alvin","Copper- T 380-A IUD",2017,"October",1345
"Port_Alvin","Copper- T 380-A IUD",2017,"November",1363
"Port_Alvin","Copper- T 380-A IUD",2017,"December",1391
"Port_Alvin","Depo Provera (DMPA)",2017,"January",57475
"Port_Alvin","Depo Provera (DMPA)",2017,"February",59897
"Port_Alvin","Depo Provera (DMPA)",2017,"March",57897
"Port_Alvin","Depo Provera (DMPA)",2017,"April",60492
"Port_Alvin","Depo Provera (DMPA)",2017,"May",57546
"Port_Alvin","Depo Provera (DMPA)",2017,"June",56822
"Port_Alvin","Depo Provera (DMPA)",2017,"July",55474
"Port_Alvin","Depo Provera (DMPA)",2017,"August",60081
"Port_Alvin","Depo Provera (DMPA)",2017,"September",54880
"Port_Alvin","Depo Provera (DMPA)",2017,"October",58550
"Port_Alvin","Depo Provera (DMPA)",2017,"November",57825
"Port_Alvin","Depo Provera (DMPA)",2017,"December",55291
"Port_Alvin","EC",2017,"January",1419
"Port_Alvin","EC",2017,"February",1366
"Port_Alvin","EC",2017,"March",1363
"Port_Alvin","EC",2017,"April",1356
"Port_Alvin","EC",2017,"May",1352
"Port_Alvin","EC",2017,"June",1299
"Port_Alvin","EC",2017,"July",1356
"Port_Alvin","EC",2017,"August",1317
"Port_Alvin","EC",2017,"September",1408
"Port_Alvin","EC",2017,"October",1402
"Port_Alvin","EC",2017,"November",1363
"Port_Alvin","EC",2017,"December",1310
"Port_Alvin","Female Condom",2017,"January",125205
"Port_Alvin","Female Condom",2017,"February",132375
"Port_Alvin","Female Condom",2017,"March",124520
"Port_Alvin","Female Condom",2017,"April",124128
"Port_Alvin","Female Condom",2017,"May",130850
"Port_Alvin","Female Condom",2017,"June",130374
"Port_Alvin","Female Condom",2017,"July",122604
"Port_Alvin","Female Condom",2017,"August",129773
"Port_Alvin","Female Condom",2017,"September",130458
"Port_Alvin","Female Condom",2017,"October",132398
"Port_Alvin","Female Condom",2017,"November",124604
"Port_Alvin","Female Condom",2017,"December",122581
"Port_Alvin","Implanon",2017,"January",4181
"Port_Alvin","Implanon",2017,"February",4014
"Port_Alvin","Implanon",2017,"March",3804
"Port_Alvin","Implanon",2017,"April",4173
"Port_Alvin","Implanon",2017,"May",3801
"Port_Alvin","Implanon",2017,"June",3813
"Port_Alvin","Implanon",2017,"July",3889
"Port_Alvin","Implanon",2017,"August",3813
"Port_Alvin","Implanon",2017,"September",4096
"Port_Alvin","Implanon",2017,"October",4184
"Port_Alvin","Implanon",2017,"November",3971
"Port_Alvin","Implanon",2017,"December",4172
"Port_Alvin","Jadelle",2017,"January",6101
"Port_Alvin","Jadelle",2017,"February",6007
"Port_Alvin","Jadelle",2017,"March",5869
"Port_Alvin","Jadelle",2017,"April",6071
"Port_Alvin","Jadelle",2017,"May",6118
"Port_Alvin","Jadelle",2017,"June",6285
"Port_Alvin","Jadelle",2017,"July",5981
"Port_Alvin","Jadelle",2017,"August",6216
"Port_Alvin","Jadelle",2017,"September",5772
"Port_Alvin","Jadelle",2017,"October",5887
"Port_Alvin","Jadelle",2017,"November",5916
"Port_Alvin","Jadelle",2017,"December",5702
"Port_Alvin","LAM",2017,"January",8791
"Port_Alvin","LAM",2017,"February",9199
"Port_Alvin","LAM",2017,"March",9349
"Port_Alvin","LAM",2017,"April",8663
"Port_Alvin","LAM",2017,"May",9222
"Port_Alvin","LAM",2017,"June",8760
"Port_Alvin","LAM",2017,"July",9252
"Port_Alvin","LAM",2017,"August",9221
"Port_Alvin","LAM",2017,"September",8813
"Port_Alvin","LAM",2017,"October",8770
"Port_Alvin","LAM",2017,"November",9242
"Port_Alvin","LAM",2017,"December",8790
"Port_Alvin","LNG-IUS",2017,"January",0
"Port_Alvin","LNG-IUS",2017,"February",0
"Port_Alvin","LNG-IUS",2017,"March",0
"Port_Alvin","LNG-IUS",2017,"April",0
"Port_Alvin","LNG-IUS",2017,"May",0
"Port_Alvin","LNG-IUS",2017,"June",0
"Port_Alvin","LNG-IUS",2017,"July",0
"Port_Alvin","LNG-IUS",2017,"August",0
"Port_Alvin","LNG-IUS",2017,"September",0
"Port_Alvin","LNG-IUS",2017,"October",0
"Port_Alvin","LNG-IUS",2017,"November",0
"Port_Alvin","LNG-IUS",2017,"December",0
"Port_Alvin","Lunelle",2017,"January",0
"Port_Alvin","Lunelle",2017,"February",0
"Port_Alvin","Lunelle",2017,"March",0
"Port_Alvin","Lunelle",2017,"April",0
"Port_Alvin","Lunelle",2017,"May",0
"Port_Alvin","Lunelle",2017,"June",0
"Port_Alvin","Lunelle",2017,"July",0
"Port_Alvin","Lunelle",2017,"August",0
"Port_Alvin","Lunelle",2017,"September",0
"Port_Alvin","Lunelle",2017,"October",0
"Port_Alvin","Lunelle",2017,"November",0
"Port_Alvin","Lunelle",2017,"December",0
"Port_Alvin","Male Condom",2017,"January",2981945
"Port_Alvin","Male Condom",2017,"February",2892281
"Port_Alvin","Male Condom",2017,"March",2938379
"Port_Alvin","Male Condom",2017,"April",2921420
"Port_Alvin","Male Condom",2017,"May",2717129
"Port_Alvin","Male Condom",2017,"June",2881444
"Port_Alvin","Male Condom",2017,"July",2777653
"Port_Alvin","Male Condom",2017,"August",2817629
"Port_Alvin","Male Condom",2017,"September",2753618
"Port_Alvin","Male Condom",2017,"October",2760694
"Port_Alvin","Male Condom",2017,"November",2806792
"Port_Alvin","Male Condom",2017,"December",2945455
"Port_Alvin","Noristerat (NET-En)",2017,"January",1298
"Port_Alvin","Noristerat (NET-En)",2017,"February",1263
"Port_Alvin","Noristerat (NET-En)",2017,"March",1316
"Port_Alvin","Noristerat (NET-En)",2017,"April",1308
"Port_Alvin","Noristerat (NET-En)",2017,"May",1269
"Port_Alvin","Noristerat (NET-En)",2017,"June",1325
"Port_Alvin","Noristerat (NET-En)",2017,"July",1282
"Port_Alvin","Noristerat (NET-En)",2017,"August",1324
"Port_Alvin","Noristerat (NET-En)",2017,"September",1280
"Port_Alvin","Noristerat (NET-En)",2017,"October",1290
"Port_Alvin","Noristerat (NET-En)",2017,"November",1342
"Port_Alvin","Noristerat (NET-En)",2017,"December",1337
"Port_Alvin","Other Injectable",2017,"January",0
"Port_Alvin","Other Injectable",2017,"February",0
"Port_Alvin","Other Injectable",2017,"March",0
"Port_Alvin","Other Injectable",2017,"April",0
"Port_Alvin","Other Injectable",2017,"May",0
"Port_Alvin","Other Injectable",2017,"June",0
"Port_Alvin","Other Injectable",2017,"July",0
"Port_Alvin","Other Injectable",2017,"August",0
"Port_Alvin","Other Injectable",2017,"September",0
"Port_Alvin","Other Injectable",2017,"October",0
"Port_Alvin","Other Injectable",2017,"November",0
"Port_Alvin","Other Injectable",2017,"December",0
"Port_Alvin","Other OC Pill",2017,"January",0
"Port_Alvin","Other OC Pill",2017,"February",0
"Port_Alvin","Other OC Pill",2017,"March",0
"Port_Alvin","Other OC Pill",2017,"April",0
"Port_Alvin","Other OC Pill",2017,"May",0
"Port_Alvin","Other OC Pill",2017,"June",0
"Port_Alvin","Other OC Pill",2017,"July",0
"Port_Alvin","Other OC Pill",2017,"August",0
"Port_Alvin","Other OC Pill",2017,"September",0
"Port_Alvin","Other OC Pill",2017,"October",0
"Port_Alvin","Other OC Pill",2017,"November",0
"Port_Alvin","Other OC Pill",2017,"December",0
"Port_Alvin","Progestin only (POP)",2017,"January",138560
"Port_Alvin","Progestin only (POP)",2017,"February",135716
"Port_Alvin","Progestin only (POP)",2017,"March",136607
"Port_Alvin","Progestin only (POP)",2017,"April",144658
"Port_Alvin","Progestin only (POP)",2017,"May",134068
"Port_Alvin","Progestin only (POP)",2017,"June",143009
"Port_Alvin","Progestin only (POP)",2017,"July",136372
"Port_Alvin","Progestin only (POP)",2017,"August",142118
"Port_Alvin","Progestin only (POP)",2017,"September",140166
"Port_Alvin","Progestin only (POP)",2017,"October",142354
"Port_Alvin","Progestin only (POP)",2017,"November",144780
"Port_Alvin","Progestin only (POP)",2017,"December",133946
"Port_Alvin","Sayana Press",2017,"January",5739
"Port_Alvin","Sayana Press",2017,"February",6300
"Port_Alvin","Sayana Press",2017,"March",5770
"Port_Alvin","Sayana Press",2017,"April",5994
"Port_Alvin","Sayana Press",2017,"May",5948
"Port_Alvin","Sayana Press",2017,"June",6158
"Port_Alvin","Sayana Press",2017,"July",5912
